State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,5,110,43510,2,40.816,-73.902,WGS84,Butyraldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.3304,0.116018,0.608,43246,0.452,43204,0.412,43252,0.408,43222,,,,,0.608,0.608,0.608,0.452,0.408,0.32,0.192,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,43515,2,40.816,-73.902,WGS84,Methacrolein,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.32,0.285857,1,43270,0.8,43246,0.6,43276,0.5,43252,,,,,1,1,1,0.8,0.5,0.2,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,43516,2,40.816,-73.902,WGS84,Trans-Crotonaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.006667,0.02582,0.1,43234,0,43192,0,43198,0,43204,,,,,0.1,0.1,0.1,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,43517,2,40.816,-73.902,WGS84,Hexanaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.546667,0.322638,1.3,43246,1,43252,0.8,43264,0.7,43240,,,,,1.3,1.3,1.3,1,0.7,0.5,0.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,43518,2,40.816,-73.902,WGS84,Valeraldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.346667,0.180739,0.8,43246,0.6,43204,0.5,43216,0.4,43234,,,,,0.8,0.8,0.8,0.6,0.4,0.3,0.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,43552,2,40.816,-73.902,WGS84,Methyl ethyl ketone,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2018,Parts per billion Carbon,No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.54,0.292282,1.3,43222,0.9,43192,0.8,43204,0.8,43228,,,,,1.3,1.3,1.3,0.9,0.8,0.5,0.3,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,5,110,43801,2,40.816,-73.902,WGS84,Chloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0.517241,0.038443,0.6,43120,0.6,43156,0.6,43168,0.6,43246,,,,,0.6,0.6,0.6,0.6,0.5,0.5,0.5,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43801,10,40.816,-73.902,WGS84,Chloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.518519,0.039585,0.6,43114,0.6,43132,0.6,43138,0.6,43192,,,,,0.6,0.6,0.6,0.6,0.5,0.5,0.5,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43801,20,40.816,-73.902,WGS84,Chloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0.511111,0.032026,0.6,43156,0.6,43198,0.6,43264,0.5,43102,,,,,0.6,0.6,0.6,0.6,0.5,0.5,0.5,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43802,2,40.816,-73.902,WGS84,Dichloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,28,46,N,28,61,0,2,,,Certification not required,0,0.228571,0.156008,0.7,43264,0.6,43204,0.5,43120,0.4,43108,,,,,0.7,0.7,0.6,0.5,0.3,0.2,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43802,10,40.816,-73.902,WGS84,Dichloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.318519,0.192228,0.8,43204,0.8,43264,0.6,43114,0.6,43132,,,,,0.8,0.8,0.8,0.6,0.4,0.3,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43802,20,40.816,-73.902,WGS84,Dichloromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,26,43,N,26,61,0,3,,,Certification not required,0,0.234615,0.159856,0.7,43264,0.6,43204,0.5,43120,0.4,43108,,,,,0.7,0.7,0.6,0.5,0.3,0.2,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43803,2,40.816,-73.902,WGS84,Chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0.010345,0.030993,0.1,43246,0.1,43252,0.1,43264,0,43102,,,,,0.1,0.1,0.1,0.1,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43803,10,40.816,-73.902,WGS84,Chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.007407,0.026688,0.1,43246,0.1,43252,0,43102,0,43108,,,,,0.1,0.1,0.1,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43803,20,40.816,-73.902,WGS84,Chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0.003704,0.019245,0.1,43264,0,43102,0,43108,0,43114,,,,,0.1,0.1,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43804,2,40.816,-73.902,WGS84,Carbon tetrachloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0.1,0,0.1,43102,0.1,43108,0.1,43114,0.1,43120,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43804,10,40.816,-73.902,WGS84,Carbon tetrachloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.1,0,0.1,43102,0.1,43108,0.1,43114,0.1,43120,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43804,20,40.816,-73.902,WGS84,Carbon tetrachloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0.1,0,0.1,43102,0.1,43108,0.1,43114,0.1,43120,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43811,2,40.816,-73.902,WGS84,Trichlorofluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0.203448,0.01857,0.3,43252,0.2,43102,0.2,43108,0.2,43114,,,,,0.3,0.3,0.2,0.2,0.2,0.2,0.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43811,10,40.816,-73.902,WGS84,Trichlorofluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.2,0,0.2,43102,0.2,43108,0.2,43114,0.2,43120,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43811,20,40.816,-73.902,WGS84,Trichlorofluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0.207407,0.026688,0.3,43168,0.3,43186,0.2,43102,0.2,43108,,,,,0.3,0.3,0.3,0.2,0.2,0.2,0.2,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43812,2,40.816,-73.902,WGS84,Chloroethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43812,10,40.816,-73.902,WGS84,Chloroethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43812,20,40.816,-73.902,WGS84,Chloroethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43813,2,40.816,-73.902,WGS84,"1,1-Dichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43813,10,40.816,-73.902,WGS84,"1,1-Dichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43813,20,40.816,-73.902,WGS84,"1,1-Dichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43814,2,40.816,-73.902,WGS84,Methyl chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43814,10,40.816,-73.902,WGS84,Methyl chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43814,20,40.816,-73.902,WGS84,Methyl chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43815,2,40.816,-73.902,WGS84,Ethylene dichloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43815,10,40.816,-73.902,WGS84,Ethylene dichloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.003704,0.019245,0.1,43192,0,43102,0,43108,0,43114,,,,,0.1,0.1,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43815,20,40.816,-73.902,WGS84,Ethylene dichloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0.003704,0.019245,0.1,43192,0,43102,0,43108,0,43114,,,,,0.1,0.1,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43817,2,40.816,-73.902,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0.124138,0.137983,0.5,43132,0.4,43264,0.3,43150,0.3,43228,,,,,0.5,0.5,0.4,0.3,0.2,0.1,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43817,10,40.816,-73.902,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.107407,0.117427,0.4,43132,0.3,43150,0.3,43252,0.3,43264,,,,,0.4,0.4,0.3,0.3,0.2,0.1,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43817,20,40.816,-73.902,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0.111111,0.11547,0.4,43132,0.3,43150,0.3,43264,0.2,43126,,,,,0.4,0.4,0.3,0.3,0.2,0.1,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43818,2,40.816,-73.902,WGS84,"1,1,2,2-Tetrachloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43818,10,40.816,-73.902,WGS84,"1,1,2,2-Tetrachloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43818,20,40.816,-73.902,WGS84,"1,1,2,2-Tetrachloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43819,2,40.816,-73.902,WGS84,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43819,10,40.816,-73.902,WGS84,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43819,20,40.816,-73.902,WGS84,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43820,2,40.816,-73.902,WGS84,"1,1,2-Trichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43820,10,40.816,-73.902,WGS84,"1,1,2-Trichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43820,20,40.816,-73.902,WGS84,"1,1,2-Trichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43823,2,40.816,-73.902,WGS84,Dichlorodifluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0.486207,0.035093,0.5,43108,0.5,43120,0.5,43126,0.5,43132,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.4,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43823,10,40.816,-73.902,WGS84,Dichlorodifluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0.485185,0.036201,0.5,43102,0.5,43108,0.5,43114,0.5,43120,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.4,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43823,20,40.816,-73.902,WGS84,Dichlorodifluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0.496296,0.033758,0.6,43150,0.5,43102,0.5,43108,0.5,43114,,,,,0.6,0.6,0.5,0.5,0.5,0.5,0.5,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43824,2,40.816,-73.902,WGS84,Trichloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43824,10,40.816,-73.902,WGS84,Trichloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43824,20,40.816,-73.902,WGS84,Trichloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43826,2,40.816,-73.902,WGS84,"1,1-Dichloroethylene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43826,10,40.816,-73.902,WGS84,"1,1-Dichloroethylene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,3,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43826,20,40.816,-73.902,WGS84,"1,1-Dichloroethylene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2018,Parts per billion Carbon,No Events,27,44,N,27,61,0,2,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
36,5,110,43828,2,40.816,-73.902,WGS84,Bromodichloromethane,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2018,Parts per billion Carbon,No Events,29,48,N,29,61,0,1,,,Certification not required,0,0,0,0,43102,0,43108,0,43114,0,43120,,,,,0,0,0,0,0,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",43322
